ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2065-09-13,39,30853,551,Employed,High School,15,7217,60,Single,1,Mortgage,390,0.20496637370552584,3,2,0.1511711486135672,0,Home,1,27,1,18784,283,161931,54780,2571.0833333333335,0.6673885449280577,2,107151,0.236717,0.26470747470417216,218.0962270248686,0.23651362020868058,0,57.0
2065-09-14,42,27905,564,Employed,Master,20,21793,48,Single,3,Own,182,0.13342861074347825,3,1,0.14571939520734462,0,Home,0,24,5,4163,359,75448,69130,2325.4166666666665,0.9568668953658294,2,6318,0.234793,0.25935659461554134,734.0126145030782,0.39391332643027915,0,53.0
2065-09-15,49,36494,590,Employed,Bachelor,27,13441,12,Single,0,Own,407,0.06016460094929449,3,3,0.23728601412265202,0,Auto,0,14,26,6001,1845,37290,13353,3041.1666666666665,0.7627194476274199,6,23937,0.18344100000000002,0.16578798712242798,1223.1979759126666,0.5360436156889352,0,52.0
2065-09-16,21,33371,518,Employed,Master,0,38869,60,Divorced,1,Rent,495,0.33856717914948425,5,1,0.32796659182679766,0,Other,0,31,23,5027,723,29559,18106,2780.9166666666665,0.4474569509395821,9,11453,0.284869,0.2820374751316654,1215.0003802746667,0.6149052939167541,0,55.0
2065-09-17,37,116188,564,Employed,Master,13,25360,12,Divorced,2,Rent,747,0.3677308904815942,4,0,0.26093791901549357,0,Debt Consolidation,0,30,2,1254,1339,46456,22894,9682.333333333334,0.8985214044880734,4,23562,0.20836,0.166688,2308.968380369461,0.3156231328918092,1,44.0
2065-09-18,58,64909,608,Employed,Bachelor,37,16015,48,Married,2,Own,452,0.041607272228831274,1,0,0.606499969827093,0,Home,0,25,10,2524,361,51482,48571,5409.083333333333,0.888509047357143,5,2911,0.207015,0.16626484739101188,459.0245134112999,0.1684249358476575,1,43.2
2065-09-19,56,98037,590,Employed,High School,34,56999,84,Single,0,Own,300,0.2129324129404561,0,0,0.3096178235288762,0,Home,0,25,2,652,392,15650,23402,8169.75,0.6400202884191026,5,2015,0.286999,0.2295992,1369.2385596997326,0.20431941732607883,0,57.0
2065-09-20,50,70485,625,Employed,High School,29,30374,36,Single,0,Mortgage,492,0.1853455493254271,1,0,0.29680581449855364,0,Other,0,26,15,1210,384,406312,38888,5873.75,0.6124225892476667,1,367424,0.20287400000000003,0.2155259796880335,1152.9784326952658,0.2800559153343717,1,33.6
2065-09-21,46,117572,601,Employed,High School,23,14190,36,Single,0,Rent,245,0.23482033120249088,1,1,0.25305804935529685,0,Home,0,31,5,14092,1936,227181,189324,9797.666666666666,0.9266436281092361,4,37857,0.19869,0.1828265023952784,515.0167522196532,0.07757119915146327,1,40.0
2065-09-22,59,82181,544,Employed,High School,36,9994,60,Single,0,Rent,402,0.17600828316832146,1,2,0.23600711705519875,0,Auto,0,20,23,1730,486,101116,12453,6848.416666666667,0.8273331930414114,5,88663,0.242994,0.2458550620752882,290.91353323595,0.10117864711832905,1,38.400000000000006
2065-09-23,63,59273,464,Employed,Associate,43,20659,12,Widowed,0,Mortgage,359,0.171278057085227,5,0,0.6162892991699392,0,Debt Consolidation,0,24,27,9579,5374,40003,2859,4939.416666666667,0.7010270298350296,6,37144,0.253659,0.3043908,2018.451075166541,0.48132223612772246,0,57.0
2065-09-24,38,26863,566,Employed,Master,15,29467,24,Married,0,Mortgage,449,0.4309999542438505,3,1,0.514160308473093,0,Home,0,17,8,3543,1240,23490,46307,2238.5833333333335,0.8576676711435139,4,10510,0.22146699999999997,0.2570702731420858,1583.1710571017902,0.9077933471772133,0,62.0
2065-09-25,28,122472,548,Employed,High School,8,6628,60,Married,1,Mortgage,645,0.3201851500256362,5,1,0.2385706302382136,0,Education,0,26,26,2514,380,16767,57897,10206.0,0.9390812887140451,5,8029,0.237628,0.22462696660285747,184.80605903131627,0.08130570831190635,1,40.0
2065-09-26,36,75624,538,Employed,High School,9,34487,84,Divorced,4,Other,481,0.4314672700264592,6,1,0.28003264321867954,0,Education,0,27,6,1406,218,68976,7384,6302.0,0.8252720200256802,5,61592,0.290487,0.34858439999999996,1101.1680132271877,0.25105807889990284,0,53.0
2065-09-27,77,83385,606,Employed,Bachelor,56,59318,60,Married,3,Mortgage,201,0.20461204463098442,2,0,0.20324419463065518,0,Other,0,25,9,1868,592,57985,27674,6948.75,0.9257128114824643,3,30311,0.261318,0.24948501078682855,1739.2713277759797,0.27922595111005283,0,49.0
2065-09-28,21,56748,539,Employed,Master,0,12971,60,Divorced,4,Mortgage,186,0.3320184311984331,5,0,0.24730817359453475,0,Debt Consolidation,0,35,7,3308,1147,39725,101650,4729.0,0.8223857389848159,3,3617,0.248471,0.2515452401866222,381.89197896544334,0.12008711756511806,0,53.0
2065-09-29,34,15000,583,Employed,High School,11,10127,48,Single,2,Own,303,0.37497119370742343,2,1,0.21216288161411495,0,Home,0,29,12,5224,1081,246899,120429,1250.0,0.885569861445183,3,126470,0.213627,0.2427428909837333,331.6962897206036,0.5077570317764828,0,50.0
2065-09-30,23,51256,479,Employed,Associate,0,10463,72,Married,4,Own,247,0.2802241407778198,3,2,0.2413171498171433,0,Education,0,28,12,1533,609,32891,10467,4271.333333333333,0.8030655452375903,5,22424,0.28596299999999997,0.29352913238320627,310.41888552988763,0.13050231438970367,0,52.0
2065-10-01,41,35205,576,Employed,Associate,21,5797,36,Single,0,Mortgage,595,0.3703698761103963,3,1,0.23700837842642755,0,Home,0,22,26,2122,1316,113060,22569,2933.75,0.6293424146497006,6,90491,0.202797,0.21924879672733535,221.16483741478282,0.2781984959232323,1,40.800000000000004
2065-10-02,25,15000,570,Employed,High School,1,19488,60,Single,1,Rent,294,0.1237349886211471,3,1,0.401479769973285,0,Auto,0,19,13,2880,10072,80968,25145,1250.0,0.979483805038838,1,55823,0.23948800000000003,0.23058081561933164,550.026412504818,0.6752211300038544,0,55.0
2065-10-03,38,30651,584,Employed,Bachelor,15,24318,36,Divorced,2,Other,448,0.48902750405773143,3,0,0.3904823641085467,0,Other,0,17,14,240,2523,18297,20693,2554.25,0.7306874355161507,5,9379,0.217318,0.22251532901509885,931.8828205346738,0.5402301342995689,0,56.0
2065-10-04,18,53812,581,Unemployed,Bachelor,0,25446,48,Married,2,Rent,402,0.18962927471664126,2,2,0.5208663539503399,0,Debt Consolidation,0,24,19,4882,270,44614,12970,4484.333333333333,0.9641480747732963,2,31644,0.229946,0.23105168690445937,817.0486534073178,0.2718461280176878,0,60.0
2065-10-05,47,73619,581,Employed,Master,25,25100,84,Widowed,1,Mortgage,356,0.5687104768791205,2,2,0.20355413739438522,0,Home,0,28,4,1987,470,182742,21903,6134.916666666667,0.9646628751994446,5,160839,0.25960000000000005,0.22629400926955048,597.7838728924389,0.1554681057160416,1,41.6
2065-10-06,54,29431,621,Employed,Master,31,23897,36,Married,0,Other,248,0.4224298594849819,1,4,0.2615664131424775,0,Other,0,13,14,9731,1749,88588,18296,2452.5833333333335,0.8379396339784937,6,70292,0.19839700000000002,0.17147053002719673,853.7431804195357,0.4492174294123349,0,50.0
2065-10-07,35,23694,572,Employed,Master,14,15039,36,Divorced,0,Mortgage,671,0.0803141338533481,2,0,0.27714321962346894,0,Other,0,18,3,11945,1162,153012,11891,1974.5,0.9456535117945468,4,141121,0.214039,0.21671341404824743,571.7923735317485,0.6294213084485939,0,52.0
2065-10-08,38,45694,629,Employed,Bachelor,16,16326,72,Married,5,Rent,170,0.33047521735612945,2,3,0.1899420633663475,0,Debt Consolidation,0,27,1,4888,284,15025,31103,3807.8333333333335,0.8272347412929961,3,3771,0.21682600000000002,0.21156613779524092,402.0761099704796,0.1502366463790816,0,52.0
2065-10-09,38,72119,497,Employed,High School,16,10877,48,Divorced,0,Rent,182,0.42443536509221674,1,1,0.07550442218775695,0,Education,0,15,13,3650,2976,18453,102256,6009.916666666667,0.7955479736929315,2,4212,0.25737699999999997,0.23634785406477007,352.4176394308507,0.08892263721308127,1,40.800000000000004
2065-10-10,42,22615,596,Employed,High School,21,19130,48,Married,4,Mortgage,235,0.28068606417381065,1,2,0.1403040211210757,0,Debt Consolidation,0,26,11,4290,3395,163577,13691,1884.5833333333333,0.5888542857668002,2,149886,0.21613000000000002,0.21170435746469385,594.1288190676726,0.4399533861955371,0,48.0
2065-10-11,39,40369,433,Employed,Bachelor,16,24881,36,Married,4,Own,232,0.30083532064366547,2,1,0.22390361246120943,0,Debt Consolidation,0,22,7,7145,660,11163,13083,3364.0833333333335,0.6382639742793259,3,7005,0.293381,0.31901263397798935,1082.3138749864966,0.390690046814089,0,54.0
2065-10-12,49,63456,605,Employed,Master,26,32296,12,Married,3,Mortgage,190,0.3889682447489794,6,0,0.16131899080726364,0,Home,0,24,14,3194,688,29860,30531,5288.0,0.6692877393252726,6,10865,0.194796,0.1882380914619078,2973.5738078346085,0.5982552586676643,0,47.0
2065-10-13,54,39883,589,Employed,Bachelor,31,17076,36,Married,0,Own,359,0.23995339633515142,2,1,0.290208218285917,0,Auto,0,25,9,2729,726,60746,3259,3323.5833333333335,0.8422413269217944,6,57487,0.207576,0.22274317453910616,654.5659739669977,0.3049618054711023,0,52.0
2065-10-14,30,15000,613,Unemployed,Master,8,19740,36,Divorced,2,Own,517,0.48597173645121033,3,0,0.20854379689860472,0,Debt Consolidation,1,23,1,2817,623,112482,49107,1250.0,0.8513067783793743,12,63375,0.19824,0.237888,772.2691994463468,1.0314153595570774,0,63.0
2065-10-15,36,49929,588,Employed,High School,13,14761,48,Married,0,Mortgage,666,0.02471755680902402,3,0,0.21758061946043064,0,Auto,0,27,21,1794,1611,116564,6649,4160.75,0.8821087780292003,4,109915,0.215761,0.1960249197267329,446.0622843288001,0.26727447799766874,1,38.400000000000006
2065-10-16,50,15918,506,Employed,High School,27,22475,60,Single,0,Mortgage,383,0.2507222500865863,4,2,0.08407938962614814,1,Auto,0,23,6,4538,912,875659,21857,1326.5,0.5482829766661882,4,853802,0.27447499999999997,0.2735409709106758,691.0460172583936,0.8096841441827316,0,58.0
2065-10-17,22,47180,480,Employed,Bachelor,0,28028,72,Divorced,0,Mortgage,383,0.1997858893864066,7,0,0.268904521060938,0,Debt Consolidation,0,22,9,1620,741,79981,7458,3931.6666666666665,0.9046615802281258,4,72523,0.30302799999999996,0.27651076844841715,801.2207176283769,0.3012006912153566,0,51.0
2065-10-18,18,38660,619,Employed,Master,0,14837,60,Single,0,Mortgage,886,0.24887614970783484,1,0,0.34952160963109696,0,Debt Consolidation,0,22,4,4125,460,230945,32215,3221.6666666666665,0.6272632898323309,5,198730,0.210337,0.21349309657682172,404.3115977387527,0.4005105838816615,0,51.0
2065-10-19,42,39494,511,Employed,Associate,17,31529,60,Divorced,1,Mortgage,397,0.22776259344416244,8,1,0.28447966217436865,0,Home,0,32,20,3373,1040,235063,32829,3291.1666666666665,0.6316283308880843,7,202234,0.28102900000000003,0.29285221234050157,1006.2712249688947,0.4263750113846847,0,49.0
2065-10-20,45,23775,606,Employed,High School,25,32883,72,Married,0,Other,305,0.4170140173860279,5,0,0.3806501606607677,0,Education,0,25,18,1892,5958,13170,10982,1981.25,0.8923591240422752,7,2188,0.244883,0.23906685653321283,863.8434078864841,0.589952508712421,0,54.0
2065-10-21,31,24686,437,Employed,High School,9,22783,60,Single,1,Own,200,0.574628694622096,1,0,0.5784028547161225,0,Other,0,25,23,4890,632,151298,9192,2057.1666666666665,0.7312362615043839,5,142106,0.309283,0.28727201334399693,719.3958718632656,0.4469233760981604,0,57.0
2065-10-22,33,22913,602,Employed,High School,10,14356,60,Married,0,Rent,340,0.07038947348671566,1,1,0.08495084534610454,0,Home,0,14,17,6543,441,146458,29725,1909.4166666666667,0.640912526043248,8,116733,0.218356,0.25378345031886396,424.55784303184726,0.40041435501166006,0,44.0
2065-10-23,30,263555,590,Employed,Associate,11,26964,24,Married,2,Mortgage,371,0.3691355768869931,3,1,0.24199650301800266,0,Debt Consolidation,1,24,6,7310,4017,155552,31295,21962.916666666668,0.5419982841875037,4,124257,0.20696399999999998,0.2161599647012536,1393.7345900186915,0.08035064817675361,1,43.2
2065-10-24,29,26407,497,Employed,High School,4,9870,36,Divorced,0,Own,915,0.14091944273744425,1,1,0.5302206160290774,0,Debt Consolidation,0,21,28,5145,343,26518,8585,2200.5833333333335,0.8344455773893144,5,17933,0.24636999999999998,0.22227451149813196,378.1021408701238,0.5876178926209522,0,59.0
2065-10-25,48,96061,631,Employed,Associate,25,20402,48,Married,1,Rent,387,0.10006775693760454,4,1,0.5164616448161313,0,Home,0,17,1,25553,970,26523,54136,8005.083333333333,0.9323026593451494,4,7603,0.19990200000000002,0.19402143183894513,614.3600843523145,0.12509052593901557,1,45.6
2065-10-26,25,30314,503,Self-Employed,Associate,1,20336,60,Married,0,Own,398,0.10464329511388568,2,1,0.537241093386972,1,Other,0,23,23,2527,473,40170,14262,2526.1666666666665,0.6109069411279825,8,25908,0.27383599999999997,0.23461510113538483,578.6864537349782,0.386627876387799,0,73.0
2065-10-27,36,44820,552,Employed,Associate,11,18694,72,Married,2,Other,159,0.25148722469059304,1,2,0.3385720676104241,0,Home,0,22,12,1617,257,59805,7415,3735.0,0.84598617113318,9,52390,0.257694,0.24841049490996295,501.7418033314522,0.17690543596558295,0,53.0
2065-10-28,29,44833,525,Employed,Bachelor,6,22128,72,Married,0,Rent,640,0.04618053964813491,6,2,0.47617166785126747,0,Debt Consolidation,0,20,17,2240,154,158892,13353,3736.0833333333335,0.9343695189994909,9,145539,0.274628,0.23256509910525636,572.6135983053612,0.32456813462548423,0,52.0
2065-10-29,22,35936,595,Employed,Bachelor,4,23717,36,Single,0,Own,337,0.37790165395766695,1,0,0.15545127112933835,0,Home,0,26,8,19334,1728,220779,16862,2994.6666666666665,0.7712419819161122,6,203917,0.211217,0.22859901442599467,916.3475548802834,0.4185265655210208,0,48.0
2065-10-30,50,44243,607,Employed,Associate,27,24323,72,Single,0,Mortgage,177,0.05471656455989379,3,2,0.3501495957635821,0,Debt Consolidation,0,16,23,3886,568,132264,17879,3686.9166666666665,0.6494564010539902,6,114385,0.235823,0.26096270423061513,671.6494036107176,0.23017862358629868,0,47.0
2065-10-31,33,62678,593,Employed,Associate,10,20193,60,Married,1,Rent,404,0.1406454473203315,6,1,0.27689400149301735,0,Home,0,15,29,7275,389,156128,5881,5223.166666666667,0.6758601739427941,7,150247,0.22869299999999998,0.21205600965563545,548.6265234125983,0.1823848604127633,1,37.6
2065-11-01,42,127572,536,Employed,Associate,22,25212,12,Single,2,Mortgage,653,0.3509665475950716,2,0,0.11433116804233556,0,Debt Consolidation,0,33,5,2924,1790,65599,22388,10631.0,0.6737057215347542,4,43211,0.22221200000000002,0.18143116181233068,2313.153540596673,0.2790098335619107,1,40.0
2065-11-02,21,20277,409,Employed,High School,2,23074,48,Married,0,Own,264,0.3387913722315158,1,0,0.20823692149013184,0,Debt Consolidation,0,23,2,1471,2256,50051,32685,1689.75,0.7091266016755173,5,17366,0.31357399999999996,0.284779086875788,810.5007588661952,0.6358933326623436,0,58.0
2065-11-03,31,15407,503,Employed,Associate,8,44977,48,Married,0,Mortgage,185,0.23159390829294205,2,2,0.2043357646217294,0,Home,0,20,2,1221,1640,168161,9946,1283.9166666666667,0.7904689078971652,4,158215,0.288477,0.2906602658425824,1595.1012257621517,1.3864616543873447,0,54.0
2065-11-04,49,27748,598,Employed,High School,29,15790,60,Married,1,Rent,418,0.13332436817496252,6,0,0.26095179227893,0,Debt Consolidation,0,23,21,5448,2681,60795,66595,2312.3333333333335,0.9805246388655596,3,9807,0.22179,0.24898554690210845,462.518775963917,0.38079232058407825,0,53.0
2065-11-05,71,60144,588,Employed,High School,44,15089,108,Married,0,Rent,217,0.3735693450282704,5,1,0.21983576907276692,0,Education,0,25,5,14463,225,49744,21783,5012.0,0.8094574654213961,2,27961,0.266089,0.2780911737698203,381.8367770870506,0.11948060197267571,0,54.0
2065-11-06,18,34293,597,Employed,Bachelor,0,17566,84,Single,4,Own,1314,0.3402812654719303,3,0,0.6178496167988655,0,Auto,0,10,10,6197,2011,44078,42487,2857.75,0.5661148991942885,9,1591,0.244066,0.26705866973645925,463.9606139308604,0.6221540071492819,0,59.0
2065-11-07,37,174738,628,Employed,Doctorate,12,17352,48,Single,3,Mortgage,533,0.2729292194602847,1,2,0.4171367824457732,0,Auto,0,24,28,1497,2238,9373,42008,14561.5,0.8630043657146932,4,10336,0.19835200000000003,0.18243000101238163,511.9209616883029,0.07175915679622999,1,40.800000000000004
2065-11-08,44,145017,596,Employed,Master,21,31273,12,Married,4,Mortgage,430,0.2252137131237046,3,0,0.4715470576027358,0,Education,1,19,24,1881,2562,41257,147868,12084.75,0.8112928823154271,2,1623,0.198273,0.2152325479737235,2919.806345222317,0.2771928542354883,1,48.0
2065-11-09,32,42576,515,Employed,Master,8,22414,36,Divorced,0,Rent,662,0.6794487808011087,4,0,0.13155305349283072,0,Education,0,18,14,743,337,400820,16060,3548.0,0.8531257311579296,4,384760,0.249914,0.22944882132254835,866.9959300167125,0.4309458652809223,0,47.0
2065-11-10,50,132947,641,Employed,Bachelor,27,10170,48,Divorced,1,Own,457,0.29633167374795955,7,2,0.29396269027985467,0,Home,0,21,8,2814,1406,13093,171277,11078.916666666666,0.8722018240616766,4,8800,0.18467000000000003,0.1659231157351607,291.3150811691053,0.0675440662371416,1,38.400000000000006
2065-11-11,29,60280,511,Unemployed,Master,4,23622,12,Married,1,Mortgage,662,0.4737277156378717,4,2,0.416002742368331,0,Auto,0,20,1,1874,664,70995,2067,5023.333333333333,0.9210766520580802,5,68928,0.23312200000000002,0.18649760000000004,2172.97611385615,0.564361535605073,0,62.0
2065-11-12,41,32055,602,Employed,Bachelor,23,45470,120,Married,0,Other,506,0.3982435602215609,3,1,0.16558551412729078,0,Education,0,33,8,1173,4740,249784,1627,2671.25,0.8066435504384668,2,248157,0.29947,0.2744463210910293,1113.7667212732422,0.6063703214874093,0,45.0
2065-11-13,33,35459,469,Employed,Associate,9,18678,24,Married,3,Own,390,0.4084882626099517,1,0,0.38553359011628785,0,Other,0,28,11,1892,255,323580,8288,2954.9166666666665,0.6462234014542713,5,315292,0.259178,0.27800855076894976,1023.3129123655037,0.4782919695531754,0,50.0
2065-11-14,54,57473,632,Employed,Bachelor,30,28196,12,Single,0,Rent,621,0.27916867424311087,3,0,0.11111600714095966,0,Auto,0,22,9,965,2019,551542,26308,4789.416666666667,0.8335543067429028,5,525234,0.17719600000000002,0.14175680000000002,2533.96885835214,0.6587376037482936,0,40.0
2065-11-15,31,29913,434,Employed,Associate,9,27092,48,Divorced,2,Rent,579,0.4339413457934581,1,1,0.1849357370176126,0,Debt Consolidation,0,16,15,2198,256,428739,37946,2492.75,0.9439502189525931,4,390793,0.305092,0.36611039999999995,1082.3393320460832,0.6664684914436197,0,47.0
2065-11-16,35,26892,515,Employed,High School,13,29118,36,Single,3,Other,229,0.17139521869531416,4,1,0.3904281135711251,0,Home,1,22,13,1361,8194,152061,5569,2241.0,0.9015350596489634,7,146492,0.256618,0.29625457622216733,1230.1392054438786,0.65111075655684,0,57.0
2065-11-17,51,63487,509,Employed,Associate,29,14820,48,Married,0,Other,440,0.24057470650560467,3,0,0.30470975530109995,0,Home,1,37,7,1144,651,33088,75647,5290.583333333333,0.5817799486127881,4,2767,0.25532,0.22754227066845126,473.00944034750916,0.17257254688629342,0,61.0
2065-11-18,27,37460,513,Employed,Associate,4,31794,60,Single,2,Mortgage,360,0.31788564060855135,1,1,0.19774109321209069,0,Debt Consolidation,1,21,21,16373,1773,146261,13719,3121.6666666666665,0.8745315993496037,2,132542,0.280294,0.326831038293379,1081.6514279759322,0.4618210660894604,0,53.0
2065-11-19,40,44490,534,Employed,Bachelor,15,40187,24,Married,0,Rent,409,0.35347933092873063,5,1,0.5204535231576431,0,Other,1,23,3,4767,1437,54997,4798,3707.5,0.8127975727430429,8,50199,0.248187,0.22334750175039944,2091.4766448596306,0.6744373957814243,0,66.0
2065-11-20,18,39929,571,Employed,Master,0,18144,36,Single,0,Rent,272,0.1984194688208879,3,0,0.10952753467479288,0,Debt Consolidation,0,24,24,7351,1947,327152,5983,3327.4166666666665,0.7869181118520578,8,321169,0.217644,0.17411520000000003,650.6052064731488,0.27727372279991447,1,35.2
2065-11-21,26,54895,497,Self-Employed,Doctorate,7,19418,60,Married,0,Other,214,0.3837186709236824,3,0,0.0614309864745247,0,Home,0,32,8,3064,606,4671,18528,4574.583333333333,0.7916331557710738,3,10793,0.275918,0.28949447845792875,615.766156884088,0.18138617146569008,0,54.0
